Ticker	CIK
tcnt	1602143
nrbt	1388180
pbio	830656
exdi	1552189
rviv	1718500
blpg	1416697
henc	1324736
ksbi	912764
gegp	1081188
rmhb	1670869
fomc	867028
mlrkf	1409680
nptx	1615999
lfap	1510247
fdmsf	1668987
clow	1619227
lbsr	1172178
bxxy	1680689
vaso	839087
prsey	1437736
vbio	1438943
abqq	1605331
alxef	1603519
alpe	1023298
giga	719274
ecia	930775
icco	1103310
tppm	1692068
find	1089061
lctc	1493137
inrd	719494
pnpl	1654672
zphyf	1613979
empm	1478682
pcst	1406434
neca	1373853
nbio	1622057
pacv	882800
apqt	1669778
exnn	1726744
hschf	1653031
enrt	1346022
ewll	1550020
mcujf	1133519
ggthf	1127307
rgmp	1716324
nris	1603793
grst	792935
chnd	1434674
amct	1626556
cbai	1289496
ltre	1002037
ndyn	1819663
alkm	1522165
excl	1786119
igen	1393540
yewb	1548240
marps	62362
xsnx	1039466
lhil	1723187
snnaf	1160191
tkls	1429393
nbgv	726293
admt	849401
ygyi	1569329
rasp	1582249
hewa	754813
qsep	1103795
cmot	1346346
ectm	1487798
ilhmf	1522142
aurx	1091596
exeo	1528760
nmlsf	1689231
spup	1563227
byoc	1386049
shvlf	1301713
micr	819689
tkxhf	1598773
mmnd	1088638
bnkl	1508381
vfrm	1669400
bittf	1028357
umhl	1317839
kpay	1494162
gfoo	1510518
ctib	1042187
cdycf	1303936
phbi	1435181
tssi	1320760
wizd	1162896
wolv	1424404
alye	946822
dpdw	1110607
amhg	1805024
gtch	1471781
qprc	824416
amih	1300524
spin	1066764
ammx	1776048
sndd	1353406
aasp	930245
ivdn	1190370
ptnyf	1819074
gthp	924515
qnta	1691430
trlff	1698370
sedo	1661600
milc	1358656
vrdr	1506929
pgol	1080448
vide	758743
sscr	1473287
grmc	59860
dpww	1559172
jshg	1475430
areb	1648087
ssok	1559157
elre	1438461
crftf	1832761
csli	1806015
brsf	1662382
ioni	1580490
nwyu	1372184
canb	1509957
ciig	1841338
snbh	1358633
towtf	1579026
thmg	711034
zdpy	1279620
hcgs	1102358
unex	1700844
tglty	1510178
riii	1574910
srsg	1434737
smme	1301991
hpto	1021435
fnam	884363
fxby	1068897
icnb	1350073
veii	1417664
bbbt	1409999
mlfb	1308569
myhi	1507181
whzt	1537058
atds	1068689
hxbm	831749
puge	1540615
fwav	1652958
gsfi	1437476
chcr	22872
jksm	860543
rnva	931059
vtlr	1714024
dwog	869495
idfb	1530739
egmcf	1199392
mage	1515317
ctdt	1435163
cbnt	1421636
penc	891417
both	894560
hmny	1040792
msyn	1693687
jrss	1597892
bnvif	1647866
tcco	96699
scon	895665
imci	884650
tkoi	1094084
bqst	1568628
sits	1468978
prpi	1395445
sgsi	1413891
relv	768710
mmnt	1653876
prcx	1572384
amty	945828
usrm	1388319
avlp	1537169
qron	1689084
qian	1499684
vldi	1100644
gsrx	1381240
pvnc	1134982
wcui	1516887
bdco	793306
ipcif	1474835
cmgo	1346655
brvo	1444839
gahc	1138724
trnx	1353487
afpw	1108046
xnda	1624985
phot	1161582
flxt	925660
lclp	1604930
bgavf	1500620
gultu	1565146
roag	1058330
siml	1399306
ferl	1122742
vxel	1623590
hgtxu	862022
wddd	1961
elra	1402371
babb	1123596
afhif	1539894
sdttu	1509228
pssr	225628
wsco	1473490
vaucf	1723047
mnvn	1284452
cngt	1304741
bbls	1368637
clubq	1281774
ntrr	1512886
tapm	1647170
peer	1355839
mojo	1414953
isco	1355790
digaf	1369128
siaf	1488419
qurt	1549631
femff	1066130
mmmm	66600
tnlx	99106
nimu	720762
gcfff	863678
gftx	1338929
ilcc	1470550
nxen	1625288
qsmg	1627554
usaq	856984
rmsl	1412126
royl	1694617
cyca	1383088
bspk	1409197
cbgl	1413488
iwsh	1279715
ahnr	1304409
boty	1407704
nwcn	934796
fifg	1648903
livc	1108630
roytl	1538822
clts	1165639
nvsgf	1415758
stcc	1555972
unxp	1751707
qzmrf	811522
vspc	1270200
arsn	1624517
avoi	1342936
tegy	1383394
sitoq	1157817
ifny	822746
sklv	1731911
notr	1784440
owcp	1431934
sgbi	1104280
abmt	1385799
dxief	1323838
mrjt	1458023
novc	1025953
mxsg	1355677
fulo	1092570
afom	1286459
wcvc	1551906
jupgf	1684688
rgus	922330
sign	1317833
vyco	1424768
rgin	1412659
chyl	805729
fugi	1336277
igpk	1002771
seii	819926
chgi	1284450
frfr	1622408
soli	1750384
unir	1172706
amnl	8328
kays	1530746
begi	1483646
bzyr	724445
lsmg	1319643
pvnnf	1627480
skyf	1661264
rahgf	1611852
vmhg	895287
ehvvf	1653606
anfif	1552448
mmmw	1117228
ngld	1605481
nvgt	1089297
srmx	841533
invb	1421603
lfer	1579010
srgz	1401835
mghcf	1020825
vprb	1376231
tpii	852447
gcan	1695473
brgo	1431074
basx	1109189
gtxo	1375793
plsi	1493212
dloc	1407878
digp	1502966
evcc	1284454
pglo	1492617
lrdc	1442492
lgmh	1464192
lvbx	1473654
zyjt	1442101
czni	1381871
nspx	1421204
gdet	1727535
saml	1530163
kwbt	1159275
ambs	1424812
obcn	789318
leai	1561880
scgy	1276531
gfmh	820771
isgn	727634
mghl	1162283
yusg	1306035
nugl	1096768
nauh	1399855
lkai	831355
fcic	730669
tikrf	1117095
thti	1375686
whsi	1443089
rspi	849636
fqfc	819690
pzoo	1533427
zicx	1465311
btdg	725929
stsn	1398488
wegyf	1008112
cpwr	827099
cynxf	1726317
mtpp	1658521
ciit	1557798
wtcg	924396
mves	1109067
mntr	1599117
dgwr	1637866
dlcr	1614466
pcyn	812306
nahd	1485029
tumif	1191832
plyn	1612851
smgi	1426506
mydx	1582341
fstj	1525306
frtm	1589361
lmdcf	1177167
cctc	1445109
ccob	1456802
ghst	1121795
abvn	1607450
gsih	1239188
apsi	1553264
wewa	1616156
ptam	1431880
tghi	225211
blis	1703625
zzll	1365357
icld	1128725
mdit	75439
omtk	1404804
vynd	1745078
jmkj	1624140
prtt	1493526
vbhi	1490054
emed	1715819
gntof	1346917
andr	6494
asft	1651992
cpmd	1081938
gntw	1511820
paxh	1350156
tnrg	1524872
vrscf	1422669
kiry	711477
abwn	1537258
abmc	896747
skas	1128281
usnu	1089815
imun	1559356
corg	837342
pgas	1558465
amsu	1142801
emax	1008653
tmgi	1434601
grve	918573
etck	1128353
twoh	1494413
fles	1438901
mtwd	32567
acmc	934543
imgl	1578523
gltc	1403676
vsym	1075857
csui	1680132
beag	1557668
endv	1528172
crxm	772320
mfco	716688
imnpq	1208261
itox	1290658
clcn	1394638
avpmf	1445467
wtnw	1713909
fdoc	1459188
tcri	1481443
thct	1404935
adyx	1054274
frzt	1485074
ciix	1459482
sdon	892832
rlly	1452872
glae	1014111
sfiv	1550737
ftws	1582919
cntfy	1316317
drem	1518336
blxx	1428389
prhl	1030916
mssv	1760026
hwke	1750777
avrn	1552164
kgji	1089531
vrtc	773318
vdxi	1388295
vend	1526689
clth	1411036
imahf	1405663
jadg	1518171
abilf	1652866
gkin	1509786
altx	775057
borny	1490366
admg	1171008
blab	1803977
rcmw	1797956
imii	1416090
dbrm	1164256
usbl	764630
blgi	1575345
dvlp	1736865
fccn	1131903
dclt	1321828
hhhef	825171
potn	1746563
wscc	924095
jrvs	1556801
aghc	885074
gnal	1398137
elst	752294
fdbl	1414043
nuvg	1671132
xall	1581220
hsta	1813603
itdn	51011
cdti	949428
cppxf	852747
wwsg	1342792
aita	1527675
esmc	862668
sbes	1572840
srco	318299
rdco	1515275
ircc	1373690
lrdg	1569568
mccx	1535079
tdnt	1421907
cyap	1230524
rgseq	1425565
aoxy	352991
poyn	1617431
fmhs	1811999
vbix	797542
cdix	811222
atin	1591387
unrg	1116734
brrn	1397795
esnc	1140310
cwnof	1145898
prle	928953
qtgi	1074663
vrus	1430523
trxo	1287900
gbux	1169138
atrx	737207
equr	1563536
tkci	1567503
cdxi	1544238
brtxq	1505497
bdpt	1575142
grhi	894501
fsnr	1089319
ptco	1609258
aegg	843212
leon	1391723
ttsi	1552358
franq	1399935
adsv	927454
gbhl	1142488
nhmd	1409446
byin	1333519
txso	1506742
lith	1396054
evio	715788
qtxb	820608
flcx	1609988
agtk	1040850
kred	1527355
etst	1538495
brti	1456212
asre	1231339
mtlk	1098462
dbmm	1127475
coil	1482075
qpwr	1310527
alda	1062506
jfil	1517389
zeno	1458581
igsc	1288195
wesc	1368275
btfl	1842031
cshef	908256
obmp	1362703
canx	1112985
neik	1082027
dgji	1456787
psww	1587476
cnabq	1436161
amaz	1375618
gmolq	1275229
webb	1011901
abce	1300938
scrh	831489
tqlb	1822529
tmll	1065734
cviaq	1722287
mapt	1697935
bisa	918545
sfhi	1539551
chuc	1134765
hlwd	1422768
srus	1761540
skvi	1085277
ntpy	1689490
mdfzf	1603961
cybf	1522787
gtvi	1263364
avni	1113313
spgx	1500305
gbpt	1527844
apld	1144879
mdwk	1295514
acca	1001463
sphs	1563855
onci	1300867
gthr	1017110
slch	1077319
shnl	1422296
nuvi	1410708
gmvp	1629205
boxs	1487718
ucbb	1516079
papa	1757067
seci	925661
txhg	1133798
ctbo	1550518
spowf	1227282
cbbt	1453099
sset	1561686
axpwq	1028153
essi	1490873
ybao	822997
arrt	1530425
ntcxf	1464623
gwsn	1592603
ottv	1479000
krbf	1342219
stqn	847942
grso	1104265
dtii	1533357
zimcf	1124160
etni	1449447
prop	1434110
crgs	1063197
asnb	1011060
retc	1627611
hstc	797564
syne	1375063
wtkn	1456453
gpiw	1550053
eoss	1651958
evtn	1043894
gigl	1381435
aiko	1405660
vibi	1576724
encr	1495536
asck	1492091
logx	1603494
lgyv	1616788
gxxm	1681556
strz	1043156
rbzhf	1752108
rcha	1504389
rkos	1339205
vcbdq	1636509
kdce	1049011
emrn	1178377
cbkcq	883943
hofsq	1597659
medd	1370804
logq	768216
lwlw	723533
euenf	1278465
imtl	1110648
ppcb	1517681
ygtyf	1709563
lqwc	1060888
adgo	869531
yumaq	1672326
hher	1402453
mblv	1343460
rzzn	1659559
corx	1742550
exnt	1083706
ezcl	1497251
ansu	1168663
mgpc	921560
cirx	813716
gzic	1286648
qban	1427644
imth	1331612
cwss	1385329
nsav	1432176
mdin	1045707
chno	1530874
mjtv	1543272
twer	1349437
pacqf	1485922
mfst	1522704
destq	896985
cxcq	1073489
hmpq	1602929
masn	1486452
bcrd	1496690
bdgy	1567771
msmy	1157509
pveg	1163612
icnn	1423325
rlbd	1084133
ecox	1144169
fteg	932265
zmdc	1363343
dbub	1076784
cpfh	944696
asnt	1585755
biqif	1486299
muss	723733
gyst	1510524
dlyt	1125699
wlbaq	106455
olmm	1615942
scgx	1277575
tvog	1098343
pgai	81157
ngrp	1503161
medh	1393901
ecdd	811868
vape	1455819
phbr	1407573
plyz	1334589
coglf	1061288
dthr	1586372
dpsm	1556753
devv	1555995
pnat	1501257
gmev	1382112
kync	1724293
nrtsf	1409916
glye	931799
infx	1076310
cstc	1837774
xspt	1628104
cxus	1355559
gnolf	1261002
aggg	1691906
pbaj	745543
geth	1428765
etah	1437822
rdar	1384365
bncm	1384939
hlty	1654588
vtnl	1641751
ecxj	1823635
dirv	1441769
aept	1715688
vtxb	1373467
pgec	790179
dnax	1419995
cbdl	1776073
sirc	1756704
eled	774937
stth	1496818
gpls	1374584
hraa	1514443
bvtk	1449574
clnv	1391426
smrn	1469207
bixt	1445815
wmlpq	1412347
tgrr	1593470
iorg	1295560
ictv	1076522
ncap	1439397
couv	1450307
fwlaf	1499573
pxpp	1660839
ndtp	1329944
stsc	1368761
ubia	1500242
frli	1223533
sirr	1523526
wodi	704366
dsox	1143238
hpmm	1664038
mniz	1532926
ungs	1448695
uneq	1572317
bkit	1556416
tron	1847513
ptsc	836564
arst	1498122
nbdr	1091418
freef	1325159
ltsc	1108891
fvrg	1091983
bmmcf	1212787
bpol	1562201
ahad	1609880
hkeb	1350421
gteh	1591157
glph	1513403
legx	1423579
lvpa	831378
rivx	1702541
nann	1685570
ural	1405227
epxy	1428816
oncx	1584137
potg	1403674
prlx	1388410
cbdc	1632053
bngi	1327238
spdl	1403802
conc	790273
cnna	1368620
orgh	1054476
ccre	1083848
ooil	1567802
appb	1607549
mrt	1616314
grouy	1437710
boja	1630132
rmgf	1847458
madl	1052354
cncl	1130889
fxlv	1788717
doit	1847573
lspr	1859007
rgac	1846348
beer	1758951
irme	1839133
aet	1122304
ampo	1554054
vtex	1793663
nsal	1506042
tony	1735532
gjs	1356284
clbr	1847064
kth	1283464
alin-pa	1382298
dnad	1850272
mdlx	1536577
segr	1587205
aoix	1544400
glta	1852767
sldx	1827620
ethe	1725210
fxb	1353611
gigw	1600347
gsbyp	1815414
dray	1852771
cndb	1851961
cccp	1696411
sgol	1450923
rllt	1663038
atip	1815849
bigz	1836057
gamb	1839799
hcma	1845368
scit	1803487
sacq	1845734
hrdg	1816978
oz	1807046
ceai	1795938
mcg	1846510
prif-pa	1554625
aace	1848084
swss	1838000
pond	1842430
inf	1522807
nstd	1835814
tcpg	1842311
sdec	1734669
apcp	1846847
distu	1818605
gral	1699031
ttre	1846468
sntg	1810467
ackit	1790121
ktn	1283337
bbox	849547
eti-p	1427437
cedax	1722837
act	1823529
slvr	1842644
gpco	1841209
gwii	1850487
onfa	1541165
you	1856314
fstn	1850010
glue	1826457
oacc	1845036
gaegf	1810254
intm	1835104
clic	1843983
shmy	1766267
vit	1855261
elev	1783032
eggf	1843973
gbnk	1324410
macs	1846622
tryf	1117045
cmax	1813914
cway	1585023
sbea	1836707
uup	1383151
brig	1849349
pbsk	1511071
imaq	1846235
xpasx	1682662
fatp	1865045
npfc	1445831
ca	356028
glf	1030749
lxam	1740695
lgcp	1661166
swag	1841800
inab	1740279
fropx	1732078
gvbt	1571804
otii	1825377
blfy	1846017
thro	1409431
fxa	1353614
qwikf	1128790
icga	1837177
mcfdx	1523289
pbbk	1849670
twlv	1819498
bds	1831833
dtla-p	1575311
cffs	1839519
dwac	1849635
asax	1824211
avte	1798749
hthc	1714420
gif	1844512
fgnb	1844364
smih	1839185
uga	1396878
didi	1764757
drs	1833756
ggi	1842966
gjo	1340909
jaac	1846189
pmtm	1718271
xoxo	1062292
kyhhy	1702783
locc	1848323
nbxg	1843181
oaca	1837226
cclfx	1735964
xima	1847738
blng	1842384
lova	1746278
ifin	1862935
dlo	1846832
trtl	1847112
huak	1812673
ptra	1820630
xntfx	1661806
mdvp	1671077
gsgg	1668523
gjt	1357660
dno	1439567
docs	1516513
ukwi	1856659
uptd	1844417
wnnr	1843714
carh	1787100
arqq	1859690
kbsr	1482430
spkb	1826435
prmi	1748669
bhg	1671284
ivcp	1845123
lkva	1853790
chsn	1825349
cvmca	1567925
sagn	1639953
ndmo	1793129
scic	1849584
cobz	1028734
dkdca	1849380
pono	1855631
swgc	1848669
svdn	1626078
altp	1845136
hzna	1833767
bbmpy	1553920
ancx	1176316
mf	1851682
ryan	1849253
swply	1579963
mita	1847440
glspt	1821169
hccr	1846064
wga	105608
tpst	1544227
pfflx	1688554
weix	1771951
grph	1815776
cdp	1786485
atat	1853717
tcoa	1846750
cpya	1558235
paicu	1810560
nmai	1861115
qvcd	1254699
ktta	1841330
ezfl	1817004
flsh	1844969
stgc	1661779
azic	1787123
gxo	1852244
gree	1844971
accv	1847499
gobi	1854593
lyt	1816319
lnkb	1756701
miro	1527096
phec	1476204
nabl	1834488
cain	1839527
warr	1820209
bltn	1425289
clbt	1854587
pall	1459862
twcm	1849512
pspc	1843716
cadl	1841387
stwou	1819438
vnmt	1605057
homs	1821440
vmeo	1837686
heps	1850235
cprdx	1762562
rlje	1546381
hugs	1836894
uph	1770141
svix	1793497
otec	1846809
hdls	1804506
bsky	1846804
ftev	1839569
altt	1843079
humc	1846091
cnrq	1582586
pmfax	1723701
gmvd	1760764
kore	1855457
inre	1528985
blmt	1522420
fexd	1852407
elms	1784168
gldm	1618181
ltva	1851195
ftvi	1844336
conxu	1823000
cnm	1856525
auna	1799207
rmpl	1644771
briv	1844211
jugg	1842609
xfeax	1685531
svni	1849288
ldoc	1854384
orgn	1802457
ob	1454938
jsmm	1680237
drma	1853816
twnt	1835512
srsau	1821682
dfphu	1799191
ipw	1830072
is	1837430
chfn	1478726
tcbs	1849466
gfor	1845459
dnab	1850271
usqix	1691570
fqjr	1723141
cpz	1717457
vr	1348259
args	1105533
dnxg	1500861
lilm	1855756
sgmt	1400118
grvi	1775194
esye	1415397
bnpzy	310732
tbla	1840502
rciax	1628040
oak-pa	1403528
xcapx	1467631
pplt	1460235
unl	1405513
vaci	1849125
tkno	1850902
fupey	1534043
upyy	1677897
agri	1826397
ymm	1838413
vcor	1627041
eltx	1555192
aidg	1702015
udn	1383149
syqh	710782
cbrg	1845149
trlc	1550453
fce-a	1647509
brsp	1717547
talk	1803901
arta	1844840
luxau	1823767
loha	1785880
tbld	1820378
brim	1847520
bsec	1724001
lzgi	1126115
sepg	1846611
tekc	1847419
tugc	1847075
tcg	1844537
rtpx	1828109
arye	1852432
lvdw	1503658
mitl	1170534
nyxh	1857190
ivty	1393020
gsqb	1849280
thcp	1843993
jtec	1867532
lax	1847846
sflm	1086313
vcmix	1515001
cadcx	1678124
ivca	1852889
gipr	1651721
opot	1848507
dnac	1850270
anwwq	1344376
frey	1844224
bon	1816815
rchgu	1817786
cvrx	1235912
rvall	1496268
bcic	1842668
jwhi	1615169
odac	1849074
blucx	1582138
oplf	1628228
elli	1122388
tacq	1852038
diii	1848052
pery	900349
ilag	1814963
ounz	1546652
uncy	1766140
htia	1561032
janx	1817713
mmat	1431959
aciv	1847500
bhcv	1614826
pfta	1853580
vev	1834975
ispc	1558569
mcty	1846752
mpgr	1582962
ssr	1832879
stvn	1849853
armt	1534155
brw	826020
cors	1842659
zghb	1778404
fgpr	922358
goxs	1791405
gcrex	1597634
lcla	1854906
jengq	1538789
pics	1841644
pphpa	1863460
roni	1845437
fnwd	919864
vlat	1843091
shca	1848558
cwpe	1741220
gsun	1826376
scan	1852638
imgo	1623715
mgom	1697412
spta	1848452
lpc	1854074
weib	1717976
xalcx	1729678
matr	1094348
kona	1265572
ogn	1821825
oria	1847416
tpta	1674356
duol	1562088
vvc	1096385
ipas	1053374
cmrf	1498547
vcrrx	1687898
tcyby	1436775
csca	1731899
jmexf	1735664
rvac	1846136
kbsg	1631256
attp	1713210
spk	1848097
cpar	1848410
rdmr	1657249
cnrox	1737936
ipgyy	1029974
xlsa	1849410
nxtm	1333170
aggx	1085596
etacu	1814728
gggv	1856519
usvr	1265848
blgpy	1400561
eic	1754836
fthy	1810523
bdry	1610940
lhca	1852084
vrar	1854445
ceas	1853404
ram	1841867
vcxa	1848898
astr	1814329
rico	1842219
pycr	1839439
abfof	1438558
vln	1863006
axh	1855302
jun	1838814
hvbt	1720424
xwmfx	1525355
xilsx	1616037
litt	1848364
trny	1844300
aacp	1822365
iaum	1759124
hwel	1845013
hcxx	1821768
dcrd	1848959
nlrt	1606254
twcb	1845618
sshi	1829311
mq	1522540
gacq	1846288
aimd	1014763
dspq	1848694
jemc	1537528
psag	1833235
xgeix	1642563
gst	1431372
macuu	1805795
gotu	1768259
lvox	1723648
amzl	1801753
eocw	1843862
ntwo	1847521
crub	1849035
femy	1339005
owl	1823945
cnrlx	1690996
htzz	1657853
cnaq	1842431
chab	1848885
gfld	1842327
gia	1844505
rtva	1817241
grah	1566912
seat	1856031
scac	1851977
unss	1434389
rkta	1844363
arbe	1861841
mcw	1853513
aaau	1708646
indi	1841925
osi	1832136
lfta	1851991
gttj	1368757
flrz	1787462
dila	1843608
tmpmu	1823524
curv	1792781
ceda	1852755
lris	1852341
oclr	1110647
utxou	1793081
brd	1847351
rnaz	1829635
zt	1849408
gwygu	1812641
isaa	1845601
fllz	1659207
cori	1594337
cflt	1699838
cntq	1847986
talr	1426011
mbd	1860444
xpof	1802156
hhgc	1822886
afac	1849489
spgl	1847618
uifd	1353633
bamr	1837429
skya	1847152
skin	1818093
calq	1843080
radd	1847512
gcsa	1846689
lz	1286139
lhrt	1845991
bgfdx	1710523
npac	1844004
base	1845022
bsga	1853084
cgccx	1676197
pwsc	1835681
blgfx	1580733
facq	1861797
atsp	1840856
usci	1479247
alpa	1842939
bitw	1723788
stlr	1849543
rjac	1852495
ocea	1836612
wavc	1849580
alit	1844744
myps	1823878
fmi	1488613
otly	1843586
tsifx	1725295
xclix	1721413
nmmcu	1819157
dbv	1354730
aspx	1846459
gltr	1483386
tpgt	1840926
saga	1855351
ddi	1799567
sli	1537137
fore	1832511
vbaq	1849590
fwab	1847504
mlxa	1847408
tsy	1855248
eqgp	1632933
dghi	1854368
tufu	1863032
medu	1759413
gmwx	1781929
aptm	1845550
nxu	1828536
omed	1302573
npab	1837929
rner	1854461
dycu	1830569
tmin	1613685
hkd	1809691
czoo	1859639
ne	1458891
vcxb	1848948
proc	1863362
sgil	1063489
rexx	1397516
crua	1849030
ficv	1855693
zoes	1594879
novv	1858028
rmgg	1847461
tiplx	1551047
szzl	1829322
opco	1094139
body	1826889
dnut	1857154
vflex	1681717
bsaq	1851908
outr	1847619
idiv	1688487
svmb	1647822
fa	1210677
hh	741815
pcct	1844149
bign	1753391
inte	1850262
pxmd	1811623
dcrc	1844862
fmg	1855262
tcbc	1850398
fcrex	1688897
lor	1323206
bar	1690437
ufin	1831583
higr	1807616
npct	1835068
ffkt	713095
blnd	1855747
deci	1668069
aaco	1843825
unoo	1849470
rcda	1849801
pcok	1452936
wgtg	1110482
lvvp	1387061
nlit	1854963
pblt	1771815
bxt	1750145
clay	1855467
pwp	1777835
spa	92679
jatt	1855644
hcwb	1828673
tfsa	1577134
pdskx	1756404
saddp	313151
fxf	1353615
gdev	1848739
ltafx	1496254
traq	1841230
btbd	1718224
iilg	1434620
rcpi	1849840
mcaf	1853774
pltm	1690842
atai	1840904
avac	1836478
lhiv	1846004
rpid	1380106
xsiax	1124959
wgld	1799858
jmba	1316898
saayy	1062750
absi	1672688
dnaa	1850266
dtm	1842022
ons	1810200
vemc	1846764
higb	1850311
mcae	1853775
ml	1778630
reax	1862461
tgaa	1847355
kvsd	1847037
gug	1864208
osaa	1845619
hmsi	1535778
seah-un	1820852
elc	1348952
rmls	1585149
ascix	1716885
frla	1849294
visn	1837620
vsco	1856437
abos	1576885
btnc	1844028
pbrm	1848165
thcc	1441082
btlr	1680525
ddl	1854545
fbox	1747624
nichx	1736510
tenk	1851484
ipvi	1839611
tcci	949852
foyo	1849633
wrmk	1609471
kltr	1432133
stfr	1585219
cxm	1569345
avhi	39677
cnic	1534254
yftd	1311673
ccmc	1858966
wcat	1842760
nruc	70502
besp	1562528
city	872202
exac	1844019
mbcq	1617291
flya	1844650
itaq	1841586
stdy	1619087
sivr	1450922
zing	1844270
acxp	1736243
ghrs	1855129
wall	1724569
evcm	1853145
gcea	1600626
bno	1472494
lvpr	1436975
viii	1848004
dgon	1845168
isap	1851833
laaa	1848000
spel	1808945
tcrx	1783328
jxn	1822993
impv	1364962
gjh	1286405
anvi	1570132
apgc	1840632
sght	1531177
cmsl	1716195
eras	1761918
sera	1534969
sprk	1851562
mitq	1770236
okasy	54639
ias	1842718
keta	1843412
law	1625641
neov	1748137
tso	50104
tetc	1840920
csic	1844592
qpaa	1850047
gtpa	1837105
kang	1524190
licy	1828811
yjgj	1699709
glee	1843248
abco	1849574
accc	1847507
valn	1836564
glns	1375348
raii	1845184
lftru	1822873
pnt	1811764
avea	1850490
catl	1846470
ark	1843093
rccc	1665598
cle	34115
qsi	1816431
bleu	1843370
bksw	1759528
xptfx	1677615
srrix	1581005
twic	1845865
fepi	726516
ncac	1849475
ahpa	1846253
rmri	1556179
qwnb	1844934
roiv	1635088
veee	1855509
xpax	1853397
odza	1489300
hghh	1665421
rfmz	1817159
smge	1675426
loxo	1581720
cpop	1807389
urgp	932352
tis	1324189
nxmh	1811530
ctii	1844513
ftpa	1839972
pegr	1847241
gdst	1858007
svrh	737563
civi	1608638
clst	1849867
cmds	1770540
swbt	1848267
odrs	1610718
gjp	1343491
takax	1725472
shqa	1844908
eresu	1814287
ambp	1845097
apac	1844981
sir	1537667
tbsa	1843764
hygo	1806220
mtge	1516973
affg	1469038
acba	1844389
gbrg	1822792
asav	1669368
gtoo	1817712
uwn	277058
alte	1842428
ilac	1846550
scib	1849582
wave	1846715
larax	1753712
lcw	1847577
sdhi	1831762
wqga	1851174
qqcy	1776641
ccaa	794107
kbrs	1411059
atwo	1844940
wloc	1415952
hcne	1843205
urmcy	1453932
gogn	1852940
eoco	1843917
vmacu	1810491
irrx	1854795
tto	1843556
hkit	1742341
stsff	1585389
ftaa	1832696
cdtg	1793895
wdi	1819559
owscx	1748680
igacu	1819496
nbad	1847888
hcvi	1842937
cntx	1842952
tris	1852736
daln	1413898
chmt	1765048
nrsax	1663712
sier	1844135
rgcb	1829667
hlm-p	1029831
rmgd	1847455
iber	1835205
tdmy	1858327
xwamx	1555085
moc	864509
wcap	1800044
hsqrx	1768966
otmo	1842498
gtpb	1842046
lendx	1658645
etcg	1705181
qniu	1837975
ihita	1698508
twcg	1845855
apxx	1653710
meac	1849902
ree	1843588
svfd	1789192
chwa	1842356
btvc	1846599
usg	757011
ysacu	1823587
eipa	1849687
pmtg	1742691
skfg	1794942
xmtr	1657573
htaq	1850038
hpitq	1583077
btcw	1850391
aspg	1844035
edgw	1017968
seda	1846975
bark	1819574
cloe	1849058
bynou	1801417
gpat	1834526
brdg	1854401
jbk	1284143
wefcx	1586009
slpa	1643319
atryx	1740076
payo	1845815
alcc	1849056
moos	1848164
psoix	1608016
aaidx	1754927
iinn	1837493
eioax	1751156
axin	835662
lhtv	1296884
qnzl	1841593
ipax	1844452
casm	764579
slgb	1674440
uspb	1289237
onl	1768206
tega	1850239
chpmu	1785041
mytg	1617351
jaca	1847280
skmt	1713809
dpui	1791929
ucasu	1723517
speyx	1729895
lvvr	1563756
tpba	1847090
cenq	1841425
fxc	1353612
belp	1749817
hcaa	1847107
mlnk	1834494
bcta	1844740
eta	1829237
snmx	1123979
fnnax	1737268
gtor	1499855
ost	1803407
cnta	1847903
gplb	1392449
inta	1565687
ntar	1737270
diam	1825786
jaqcu	1817868
atcc	1372954
qdm	1094032
prdex	1568905
giw	1848795
cnda	1851959
netc	1854458
egl	1544229
tier	1176373
usl	1405528
nbab	1847890
xnafx	1655199
cavu	1850830
synt	1040426
rmge	1847459
svii	1843477
weth	1826660
s	1583708
acro	1847891
ondr	1498380
lpnt	1301611
aurv	1849006
scth	1703157
frgt	1831417
googl	1652044
grpff	912892
tctzf	1293451
brk-b	1067983
babaf	1577552
lvmhf	824046
jpm-pc	19617
jpm-pd	19617
bml-pl	70858
bml-ph	70858
bml-pg	70858
bac-pe	70858
bml-pj	70858
asmlf	937966
bac-pl	70858
bac-pk	70858
bac-pb	70858
idcbf	1445468
toyof	1094517
fiyy	312070
wfc-pl	72971
wfc-pq	72971
wfc-po	72971
cihhf	1495688
wfc-py	72971
ffeu	312070
wfc-px	72971
wfc-pr	72971
wfc-pn	72971
nvsef	1114448
nonof	353278
cichf	1445474
bhplf	811809
bhpbf	1171264
dhr-pa	313616
acgbf	1501437
sapgf	1000184
tbb	732717
rydbf	1306965
c-pj	831001
azncf	901832
rds-b	1306965
unlyf	217410
rydaf	1306965
hesaf	1436949
pccyf	1108329
chdrf	1450488
budff	1668717
bachf	1378999
rtppf	863064
snynf	1121404
tot	879764
wfc-pc	72971
ciljf	1268896
snejf	313838
ttfnf	879764
sftbf	1065521
dgeaf	835403
hbcyf	1089113
jdcmf	1549802
idexf	1438656
ppruf	1445465
usb-ph	36104
gs-pn	886982
eadsf	1378580
byddf	1445162
ncrrp	70866
ry-pt	1000275
glaxf	1131399
cta-pb	30554
isg	1039765
ddaif	1067318
gs-pa	886982
btaff	1303523
gs-pd	886982
